title,price,desc,images
Caitlin Wilson kids frolic bunnies modern glam chic pillow cover white blue extra long lumbar Euro sham fabric French chic indigo navy,52.00,"Now available!!!Bring life to an old pillow with this designer fabric pillow cover!  * Fabric both sides or with reverse complimentary solid cream, please choose from the drop down menu.* zipper closure*made about 2” smaller than the insert size. Lumbar sizes are made about 1” smaller. *insert not included* other covers shown with listings are available in separate listings and are not included in this one.*hand wash cold, dry flat and iron with towel over fabric on cotton setting.If you would like another size not listed, please message me with a request.","['https://i.etsystatic.com/6035838/r/il/4b1ff8/2362510485/il_794xN.2362510485_giwx.jpg', 'https://i.etsystatic.com/6035838/r/il/fddd04/2314912056/il_794xN.2314912056_6oy4.jpg', 'https://i.etsystatic.com/6035838/r/il/1d950c/2314912168/il_794xN.2314912168_n916.jpg', 'https://i.etsystatic.com/6035838/r/il/8c2e14/1214439002/il_794xN.1214439002_t4q0.jpg', 'https://i.etsystatic.com/6035838/r/il/457ab0/1082841066/il_794xN.1082841066_2ddy.jpg']"
Caitlin Wilson brushstroke floral print linen modern glam chic pillow cover white blue citron yellow pink white extra long lumbar Euro sham,41.00,"Now available!!!Bring life to an old pillow with this designer fabric pillow cover!  * Fabric both sides or with reverse complimentary solid cream, please choose from the drop down menu.* listings are designed for insert size, order according to the size insert you want to cover. * zipper closure*made about 2” smaller than the insert size*insert not included* other covers shown with listings are available in separate listings and are not included in this one.*hand wash cold, dry flat and iron with towel over fabric on cotton setting.If you would like another size not listed, please message me with a request.","['https://i.etsystatic.com/6035838/r/il/b56947/1970185836/il_794xN.1970185836_3az6.jpg', 'https://i.etsystatic.com/6035838/r/il/642927/1970185602/il_794xN.1970185602_eh88.jpg', 'https://i.etsystatic.com/6035838/r/il/bb5cf4/1970185680/il_794xN.1970185680_56c7.jpg', 'https://i.etsystatic.com/6035838/r/il/020c4f/1708007035/il_794xN.1708007035_btjs.jpg', 'https://i.etsystatic.com/6035838/r/il/441414/1962306999/il_794xN.1962306999_4cs1.jpg', 'https://i.etsystatic.com/6035838/r/il/71529e/1962307171/il_794xN.1962307171_r522.jpg', 'https://i.etsystatic.com/6035838/r/il/561fbf/1962307071/il_794xN.1962307071_glu0.jpg', 'https://i.etsystatic.com/6035838/r/il/58d991/1708007033/il_794xN.1708007033_ft67.jpg', 'https://i.etsystatic.com/6035838/r/il/676b7e/1708007183/il_794xN.1708007183_iwk2.jpg', 'https://i.etsystatic.com/6035838/r/il/2a9c82/1261662381/il_794xN.1261662381_tlue.jpg']"
Caitlin Wilson highland floral fabric modern glam chic pillow cover white navy french blue extra long lumbar Euro sham fabric,47.00,"Now available!!!Bring life to an old pillow with this designer fabric pillow cover!  * Fabric both sides or with reverse complimentary solid cream, please choose from the drop down menu.* zipper closure*made about 2” smaller than the insert size*listings are designed for insert size so order according to the size insert you want to cover *insert not included* other covers shown with listings are available in separate listings and are not included in this one.*hand wash cold, dry flat and iron with towel over fabric on cotton setting.If you would like another size not listed, please message me with a request.","['https://i.etsystatic.com/6035838/r/il/e6d9d4/1999703164/il_794xN.1999703164_bo1l.jpg', 'https://i.etsystatic.com/6035838/r/il/1a86da/1571982013/il_794xN.1571982013_2l96.jpg', 'https://i.etsystatic.com/6035838/r/il/2a9c82/1261662381/il_794xN.1261662381_tlue.jpg', 'https://i.etsystatic.com/6035838/r/il/319ad4/1586818093/il_794xN.1586818093_2izl.jpg', 'https://i.etsystatic.com/6035838/r/il/395483/1586818315/il_794xN.1586818315_ahv4.jpg']"
Caitlin Wilson Amira modern glam chic pillow cover french blue pink blush extra long lumbar Euro sham fabric French chic persian rug,41.00,"Now available!Bring life to an old pillow with this designer fabric pillow cover!  It’s design play on the Persian rug pattern is featured in her signature colors of pink and blue. * Fabric both sides or with reverse complimentary solid cream, please choose from the drop down menu.*design placement will vary from cover to cover* listings are designed for insert size, order according to the size insert you want to cover. * zipper closure*made about 2” smaller than the insert size*insert not included* other covers shown with listings are available in separate listings and are not included in this one.*hand wash cold, dry flat and iron with towel over fabric on cotton setting.If you would like another size not listed, please message me with a request.","['https://i.etsystatic.com/6035838/r/il/5bee62/1818904096/il_794xN.1818904096_n9qo.jpg', 'https://i.etsystatic.com/6035838/r/il/020c4f/1708007035/il_794xN.1708007035_btjs.jpg', 'https://i.etsystatic.com/6035838/r/il/a9ba9d/1866373925/il_794xN.1866373925_ajzl.jpg', 'https://i.etsystatic.com/6035838/r/il/2b1936/1708007185/il_794xN.1708007185_nzcb.jpg', 'https://i.etsystatic.com/6035838/r/il/58d991/1708007033/il_794xN.1708007033_ft67.jpg', 'https://i.etsystatic.com/6035838/r/il/0f822a/1708007103/il_794xN.1708007103_2idg.jpg', 'https://i.etsystatic.com/6035838/r/il/ea714a/1660540926/il_794xN.1660540926_f1pb.jpg', 'https://i.etsystatic.com/6035838/r/il/79b064/1708007107/il_794xN.1708007107_8f9k.jpg', 'https://i.etsystatic.com/6035838/r/il/676b7e/1708007183/il_794xN.1708007183_iwk2.jpg', 'https://i.etsystatic.com/6035838/r/il/c3b60c/1214439192/il_794xN.1214439192_jmmq.jpg']"
Caitlin wilson leo navy blue indigo off white pillow animal print leopard cover extra long lumbar Euro sham fabric French chic multiple size,26.00,"Now available!!!Bring life to an old pillow with this designer fabric pillow cover!  * Fabric both sides or with reverse complimentary solid cotton white, please choose from the drop down menu.*linen leopard fabric* zipper closure*made about 2” smaller than the insert size*insert not included* other covers shown with listings are available in separate listings and are not included in this one.*hand wash cold, dry flat and iron with towel over fabric on cotton setting.If you would like another size not listed, please message me with a request.","['https://i.etsystatic.com/6035838/r/il/2a5303/1660545648/il_794xN.1660545648_m7iv.jpg', 'https://i.etsystatic.com/6035838/r/il/0c8c1f/1660545584/il_794xN.1660545584_jzyx.jpg', 'https://i.etsystatic.com/6035838/r/il/1e493a/1708012059/il_794xN.1708012059_2to4.jpg', 'https://i.etsystatic.com/6035838/r/il/89f4e6/1708011979/il_794xN.1708011979_f8j7.jpg', 'https://i.etsystatic.com/6035838/r/il/1f1864/1460451281/il_794xN.1460451281_hgoy.jpg', 'https://i.etsystatic.com/6035838/r/il/ca9a09/1322055943/il_794xN.1322055943_e09j.jpg', 'https://i.etsystatic.com/6035838/r/il/d60d70/1708012065/il_794xN.1708012065_j8at.jpg', 'https://i.etsystatic.com/6035838/r/il/56cea1/1660545734/il_794xN.1660545734_4utj.jpg', 'https://i.etsystatic.com/6035838/r/il/e7486e/1708012329/il_794xN.1708012329_sd33.jpg']"
Caitlin Wilson vienna floral modern glam chic pillow cover white blue gray pink extra long lumbar Euro sham fabric French chic,41.00,"Now available!!!Bring life to an old pillow with this designer fabric pillow cover!  * Fabric both sides or with reverse complimentary solid cream, please choose from the drop down menu.* listings are designed for insert size, order according to the size insert you want to cover. * zipper closure*made about 2” smaller than the insert size*insert not included* other covers shown with listings are available in separate listings and are not included in this one.*hand wash cold, dry flat and iron with towel over fabric on cotton setting.If you would like another size not listed, please message me with a request.","['https://i.etsystatic.com/6035838/r/il/a57703/1708007037/il_794xN.1708007037_z8s0.jpg', 'https://i.etsystatic.com/6035838/r/il/020c4f/1708007035/il_794xN.1708007035_btjs.jpg', 'https://i.etsystatic.com/6035838/r/il/58d991/1708007033/il_794xN.1708007033_ft67.jpg', 'https://i.etsystatic.com/6035838/r/il/ea714a/1660540926/il_794xN.1660540926_f1pb.jpg', 'https://i.etsystatic.com/6035838/r/il/79b064/1708007107/il_794xN.1708007107_8f9k.jpg', 'https://i.etsystatic.com/6035838/r/il/0f822a/1708007103/il_794xN.1708007103_2idg.jpg', 'https://i.etsystatic.com/6035838/r/il/676b7e/1708007183/il_794xN.1708007183_iwk2.jpg', 'https://i.etsystatic.com/6035838/r/il/c3b60c/1214439192/il_794xN.1214439192_jmmq.jpg', 'https://i.etsystatic.com/6035838/r/il/2b1936/1708007185/il_794xN.1708007185_nzcb.jpg', 'https://i.etsystatic.com/6035838/r/il/2a9c82/1261662381/il_794xN.1261662381_tlue.jpg']"
Caitlin Wilson navy blue Burnside buffalo check white modern glam chic pillow cover cottage throw euro sham extra long lumbar high end chic,30.00,"front only caitlin wilson with white reverse* zipper closure*made about 1"" smaller than the insert size*insert not included* other covers shown with listings are available in separate listings and are not included in this one.*hand wash cold, dry flat and iron with towel over fabric on cotton setting.If you would like another size not listed, please message me with a request.  Also, I will send a free swatch per request.","['https://i.etsystatic.com/6035838/r/il/92d45a/1129432387/il_794xN.1129432387_rtlm.jpg', 'https://i.etsystatic.com/6035838/r/il/be84b9/1034640156/il_794xN.1034640156_io1h.jpg', 'https://i.etsystatic.com/6035838/r/il/b0e6bb/878424251/il_794xN.878424251_r7gu.jpg']"
Caitlin Wilson bluebelle modern glam chic pillow cover white blue gray white black long lumbar Euro sham fabric French chic indigo navy,41.00,"Now available!!!Bring life to an old pillow with this designer fabric pillow cover!  * Fabric both sides or with reverse complimentary solid cream, please choose from the drop down menu.* zipper closure*made about 1"" smaller than the insert size*insert not included* other covers shown with listings are available in separate listings and are not included in this one.*hand wash cold, dry flat and iron with towel over fabric on cotton setting.If you would like another size not listed, please message me with a request.",[]
Caitlin Wilson kids Ava Rose modern glam chic pillow cover white pink blue extra long lumbar Euro sham fabric French chic indigo navy,52.00,"Now available!!!Bring life to an old pillow with this designer fabric pillow cover!  * Fabric both sides or with reverse complimentary solid cream, please choose from the drop down menu.* zipper closure*made about 2” smaller than the insert size*insert not included* other covers shown with listings are available in separate listings and are not included in this one.*hand wash cold, dry flat and iron with towel over fabric on cotton setting.If you would like another size not listed, please message me with a request.","['https://i.etsystatic.com/6035838/r/il/fddd04/2314912056/il_794xN.2314912056_6oy4.jpg', 'https://i.etsystatic.com/6035838/r/il/1d950c/2314912168/il_794xN.2314912168_n916.jpg', 'https://i.etsystatic.com/6035838/r/il/8c2e14/1214439002/il_794xN.1214439002_t4q0.jpg', 'https://i.etsystatic.com/6035838/r/il/457ab0/1082841066/il_794xN.1082841066_2ddy.jpg']"
Caitlin Wilson kids sweet darling modern glam chic pillow cover white pink blue extra long lumbar Euro sham fabric French chic indigo navy,52.00,"Now available!!!Bring life to an old pillow with this designer fabric pillow cover!  * Fabric both sides or with reverse complimentary solid cream, please choose from the drop down menu.* zipper closure*made about 1"" smaller than the insert size*insert not included* other covers shown with listings are available in separate listings and are not included in this one.*hand wash cold, dry flat and iron with towel over fabric on cotton setting.If you would like another size not listed, please message me with a request.","['https://i.etsystatic.com/6035838/r/il/1d950c/2314912168/il_794xN.2314912168_n916.jpg', 'https://i.etsystatic.com/6035838/r/il/fddd04/2314912056/il_794xN.2314912056_6oy4.jpg', 'https://i.etsystatic.com/6035838/r/il/8c2e14/1214439002/il_794xN.1214439002_t4q0.jpg', 'https://i.etsystatic.com/6035838/r/il/457ab0/1082841066/il_794xN.1082841066_2ddy.jpg']"
